# Time-averaged data for fix track_rdf
# TimeStep Number-of-rows
# Row c_rdf_calc[1] c_rdf_calc[2] c_rdf_calc[3] c_rdf_calc[4] c_rdf_calc[5]
2500 100
60 7.32397 5.67294 97.3 5.79626 101.8
61 7.44707 7.39546 103.5 5.8448 106.7
62 7.57016 4.50193 107.4 8.19583 113.8
63 7.69325 5.47673 112.3 8.04743 121
64 7.81634 4.3311 116.3 7.57942 128
65 7.93943 4.51268 120.6 5.56214 133.3
66 8.06253 6.81833 127.3 3.96888 137.2
67 8.18562 8.78684 136.2 6.71354 144
68 8.30871 9.5825 146.2 6.32445 150.6
69 8.4318 6.79248 153.5 6.32724 157.4
70 8.55489 7.14076 161.4 6.68881 164.8
71 8.67799 8.87217 171.5 6.85178 172.6
72 8.80108 7.25929 180 7.6009 181.5
73 8.92417 6.89429 188.3 6.81122 189.7
74 9.04726 8.08189 198.3 6.62715 197.9
75 9.17035 8.10238 208.6 6.92242 206.7
76 9.29345 7.27642 218.1 6.12751 214.7
77 9.41654 7.46045 228.1 6.71441 223.7
78 9.53963 8.06878 239.2 9.81338 237.2
79 9.66272 7.58111 249.9 8.78559 249.6
80 9.78581 6.90803 259.9 6.70079 259.3
81 9.90891 6.80485 270 4.7836 266.4
82 10.032 5.8501 278.9 5.25852 274.4
83 10.1551 6.22233 288.6 5.06767 282.3
84 10.2782 7.51445 300.6 6.82563 293.2
85 10.4013 6.84847 311.8 10.0893 309.7
86 10.5244 6.33086 322.4 9.49629 325.6
87 10.6475 6.36039 333.3 6.65215 337
88 10.7706 7.12826 345.8 7.58447 350.3
89 10.8936 7.46978 359.2 6.63361 362.2
90 11.0167 6.59522 371.3 5.28707 371.9
91 11.1398 5.38411 381.4 6.02381 383.2
92 11.2629 6.4665 393.8 7.45734 397.5
93 11.386 6.27641 406.1 6.73566 410.7
94 11.5091 7.5912 421.3 5.34381 421.4
95 11.6322 6.06245 433.7 7.23583 436.2
96 11.7553 5.55318 445.3 6.0319 448.8
97 11.8784 6.47016 459.1 6.04819 461.7
98 12.0015 6.75147 473.8 7.1189 477.2
99 12.1246 7.5151 490.5 6.97509 492.7
100 12.2477 7.4089 507.3 8.82012 512.7
21000 100
1 0.061546 0 0 0 0
2 0.184638 0 0 0 0
3 0.30773 0 0 0 0
4 0.430822 0 0 0 0
5 0.553914 0 0 0 0
6 0.677006 0 0 0 0
7 0.800098 0 0 0 0
8 0.92319 0 0 0 0
9 1.04628 0 0 0 0
10 1.16937 0 0 0 0
11 1.29247 0 0 0 0
12 1.41556 0 0 0 0
13 1.53865 0 0 0 0
14 1.66174 0 0 0 0
15 1.78483 0 0 0 0
16 1.90793 3.63337 0.2 0 0
17 2.03102 4.80966 0.5 0 0
18 2.15411 1.42528 0.6 0 0
19 2.2772 3.82619 0.9 0 0
20 2.40029 6.88781 1.5 0 0
21 2.52339 5.19362 2 0 0
22 2.64648 6.61054 2.7 0.944363 0.1
23 2.76957 6.03609 3.4 2.5869 0.4
24 2.89266 3.95242 3.9 6.32387 1.2
25 3.01575 5.81824 4.7 4.36368 1.8
26 3.13885 3.35682 5.2 10.7418 3.4
27 3.26194 3.72994 5.8 11.8115 5.3
28 3.38503 2.88636 6.3 9.23636 6.9
29 3.50812 4.83729 7.2 11.287 9
30 3.63121 4.01327 8 6.01991 10.2
31 3.75431 5.16236 9.1 5.16236 11.3
32 3.8774 6.59976 10.6 5.27981 12.5
33 4.00049 5.37324 11.9 5.37324 13.8
34 4.12358 8.94747 14.2 6.22433 15.4
35 4.24667 3.66797 15.2 7.33594 17.4
36 4.36977 4.1571 16.4 5.19637 18.9
37 4.49286 7.20948 18.6 1.31081 19.3
38 4.61595 5.27782 20.3 2.17322 20
39 4.73904 4.41814 21.8 6.47994 22.2
40 4.86213 5.87619 23.9 7.27529 24.8
41 4.98523 7.71898 26.8 7.18664 27.5
42 5.10832 8.11198 30 5.83049 29.8
43 5.23141 5.55935 32.3 3.38395 31.2
44 5.3545 6.69105 35.2 5.76815 33.7
45 5.47759 9.48035 39.5 5.7323 36.3
46 5.60069 8.01378 43.3 4.42867 38.4
47 5.72378 7.67282 47.1 5.04791 40.9
48 5.84687 6.19214 50.3 9.09471 45.6
49 5.96996 8.53794 54.9 11.5077 51.8
50 6.09305 6.23644 58.4 6.05826 55.2
51 6.21615 7.0191 62.5 7.70388 59.7
52 6.33924 6.58455 66.5 7.24301 64.1
53 6.46233 5.8609 70.2 5.54409 67.6
54 6.58542 5.33878 73.7 6.254 71.7
55 6.70851 4.99767 77.1 5.87962 75.7
56 6.83161 4.39398 80.2 6.5201 80.3
57 6.9547 4.10305 83.2 7.3855 85.7
58 7.07779 3.82953 86.1 7.65906 91.5
59 7.20088 5.4858 90.4 8.03734 97.8
60 7.32397 6.04291 95.3 7.76946 104.1
61 7.44707 5.48696 99.9 5.96408 109.1
62 7.57016 4.50193 103.8 5.77171 114.1
63 7.69325 6.70619 109.8 5.14142 118.7
64 7.81634 7.03803 116.3 5.7387 124
65 7.93943 5.87698 121.9 5.87698 129.6
66 8.06253 5.3936 127.2 6.6148 136.1
67 8.18562 6.02244 133.3 6.81227 143
68 8.30871 6.5161 140.1 6.70775 150
69 8.4318 8.28124 149 5.21067 155.6
70 8.55489 7.41192 157.2 4.70024 160.8
71 8.67799 8.43296 166.8 3.33805 164.6
72 8.80108 5.46582 173.2 5.29501 170.8
73 8.92417 6.31284 180.8 7.72492 180.1
74 9.04726 6.46551 188.8 8.32434 190.4
75 9.17035 7.31574 198.1 7.86638 200.4
76 9.29345 8.19554 208.8 7.27642 209.9
77 9.41654 6.41599 217.4 5.52073 217.3
78 9.53963 6.90571 226.9 8.14147 228.5
79 9.66272 6.58919 236.2 7.72281 239.4
80 9.78581 6.56263 245.7 7.04619 249.6
81 9.90891 7.20909 256.4 6.73747 259.6
82 10.032 7.23047 267.4 5.32425 267.7
83 10.1551 7.44113 279 7.82602 279.9
84 10.2782 7.9528 291.7 5.38536 288.5
85 10.4013 9.78353 307.7 7.88797 301.4
86 10.5244 8.24207 321.5 7.58509 314.1
87 10.6475 6.18533 332.1 6.88556 325.9
88 10.7706 5.2464 341.3 5.58855 335.7
89 10.8936 5.51872 351.2 5.96468 346.4
90 11.0167 5.39609 361.1 6.81324 358.9
91 11.1398 6.87674 374 7.03666 372.1
92 11.2629 6.93584 387.3 8.08313 387.6
93 11.386 7.9093 402.8 9.44014 406.1
94 11.5091 6.74218 416.3 7.14172 420.4
95 11.6322 7.48028 431.6 6.64914 434
96 11.7553 7.65955 447.6 9.19146 453.2
97 11.8784 6.70458 461.9 6.56393 467.2
98 12.0015 5.78698 474.5 7.25668 483
99 12.1246 5.26507 486.2 7.38009 499.4
100 12.2477 6.35048 500.6 6.57099 514.3
21500 100
1 0.061546 0 0 0 0
2 0.184638 0 0 0 0
3 0.30773 0 0 0 0
4 0.430822 0 0 0 0
5 0.553914 0 0 0 0
6 0.677006 0 0 0 0
7 0.800098 0 0 0 0
8 0.92319 0 0 0 0
9 1.04628 0 0 0 0
10 1.16937 0 0 0 0
11 1.29247 0 0 0 0
12 1.41556 0 0 0 0
13 1.53865 0 0 0 0
14 1.66174 0 0 0 0
15 1.78483 0 0 0 0
16 1.90793 0 0 0 0
17 2.03102 0 0 0 0
18 2.15411 2.85056 0.2 0 0
19 2.2772 2.55079 0.4 0 0
20 2.40029 5.73984 0.9 0 0
21 2.52339 4.1549 1.3 1.03872 0.1
22 2.64648 7.5549 2.1 3.77745 0.5
23 2.76957 6.89839 2.9 11.2099 1.8
24 2.89266 7.11435 3.8 11.8573 3.3
25 3.01575 13.091 5.6 8.72736 4.5
26 3.13885 8.05637 6.8 10.7418 6.1
27 3.26194 6.21657 7.8 9.32486 7.6
28 3.38503 6.35 8.9 0.577273 7.7
29 3.50812 6.44972 10.1 2.68739 8.2
30 3.63121 0.501659 10.2 9.53152 10.1
31 3.75431 3.28514 10.9 9.38611 12.1
32 3.8774 2.19992 11.4 3.95985 13
33 4.00049 2.89329 12.1 4.95992 14.2
34 4.12358 7.00237 13.9 3.50118 15.1
35 4.24667 5.50195 15.4 7.33594 17.1
36 4.36977 7.27492 17.5 5.19637 18.6
37 4.49286 6.88178 19.6 10.1588 21.7
38 4.61595 10.2452 22.9 8.69289 24.5
39 4.73904 10.309 26.4 7.36357 27
40 4.86213 4.75692 28.1 10.9129 30.9
41 4.98523 6.12195 30.4 3.72641 32.3
42 5.10832 6.33749 32.9 3.29549 33.6
43 5.23141 8.21817 36.3 3.38395 35
44 5.3545 4.84525 38.4 3.46089 36.5
45 5.47759 8.15751 42.1 5.7323 39.1
46 5.60069 5.694 44.8 8.01378 42.9
47 5.72378 7.67282 48.6 8.6824 47.2
48 5.84687 6.96616 52.2 5.99864 50.3
49 5.96996 6.86747 55.9 3.71215 52.3
50 6.09305 6.771 59.7 5.88008 55.6
51 6.21615 3.59515 61.8 7.53269 60
52 6.33924 7.73685 66.5 8.23069 65
53 6.46233 5.8609 70.2 7.60333 69.8
54 6.58542 4.88117 73.4 6.10146 73.8
55 6.70851 5.43865 77.1 6.02661 77.9
56 6.83161 8.07926 82.8 6.37836 82.4
57 6.9547 5.06043 86.5 7.93257 88.2
58 7.07779 8.31933 92.8 6.33853 93
59 7.20088 4.84792 96.6 6.634 98.2
60 7.32397 5.67294 101.2 6.53621 103.5
61 7.44707 6.44121 106.6 7.1569 109.5
62 7.57016 6.23345 112 5.19454 114
63 7.69325 5.25319 116.7 6.48266 119.8
64 7.81634 3.3566 119.8 4.98076 124.4
65 7.93943 5.14236 124.7 5.03741 129.2
66 8.06253 5.29184 129.9 5.49537 134.6
67 8.18562 5.82498 135.8 6.12117 140.8
68 8.30871 5.55785 141.6 6.99522 148.1
69 8.4318 7.72295 149.9 6.88553 155.5
70 8.55489 8.85815 159.7 7.32153 163.6
71 8.67799 8.96002 169.9 6.76394 171.3
72 8.80108 6.14904 177.1 6.57606 179
73 8.92417 7.06042 185.6 7.30961 187.8
74 9.04726 6.78879 194 8.5668 198.4
75 9.17035 7.00108 202.9 9.04634 209.9
76 9.29345 7.73598 213 6.74026 218.7
77 9.41654 6.78901 222.1 6.49059 227.4
78 9.53963 6.76033 231.4 6.61494 236.5
79 9.66272 6.94345 241.2 6.51834 245.7
80 9.78581 6.97711 251.3 5.73367 254
81 9.90891 7.00697 261.7 8.48921 266.6
82 10.032 7.62485 273.3 5.91584 275.6
83 10.1551 7.82602 285.5 6.8638 286.3
84 10.2782 6.57515 296 7.63969 298.5
85 10.4013 7.45994 308.2 5.99241 308.3
86 10.5244 6.92811 319.8 6.39059 319
87 10.6475 6.12698 330.3 8.69448 333.9
88 10.7706 8.26878 344.8 8.21175 348.3
89 10.8936 8.36169 359.8 5.90893 358.9
90 11.0167 7.63083 373.8 5.66862 369.3
91 11.1398 6.13042 385.3 6.13042 380.8
92 11.2629 6.04931 396.9 6.8837 394
93 11.386 6.63361 409.9 6.88875 407.5
94 11.5091 6.24276 422.4 7.79097 423.1
95 11.6322 7.82252 438.4 6.94248 437.3
96 11.7553 7.89892 454.9 6.41488 450.7
97 11.8784 6.6577 469.1 6.56393 464.7
98 12.0015 6.7974 483.9 5.69512 477.1
99 12.1246 5.89507 497 8.1901 495.3
100 12.2477 5.77718 510.1 9.17292 516.1
22000 100
1 0.061546 0 0 0 0
2 0.184638 0 0 0 0
3 0.30773 0 0 0 0
4 0.430822 0 0 0 0
5 0.553914 0 0 0 0
6 0.677006 0 0 0 0
7 0.800098 0 0 0 0
8 0.92319 0 0 0 0
9 1.04628 0 0 0 0
10 1.16937 0 0 0 0
11 1.29247 0 0 0 0
12 1.41556 0 0 0 0
13 1.53865 0 0 0 0
14 1.66174 0 0 0 0
15 1.78483 8.30321 0.4 0 0
16 1.90793 5.45006 0.7 0 0
17 2.03102 1.60322 0.8 0 0
18 2.15411 1.42528 0.9 0 0
19 2.2772 1.2754 1 0 0
20 2.40029 0 1 0 0
21 2.52339 0 1 6.23235 0.6
22 2.64648 0.944363 1.1 8.49927 1.5
23 2.76957 1.7246 1.3 6.89839 2.3
24 2.89266 0.790484 1.4 10.2763 3.6
25 3.01575 1.45456 1.6 8.72736 4.8
26 3.13885 2.68546 2 4.02819 5.4
27 3.26194 1.86497 2.3 4.3516 6.1
28 3.38503 3.46364 2.9 4.04091 6.8
29 3.50812 4.29982 3.7 4.29982 7.6
30 3.63121 10.0332 5.7 6.01991 8.8
31 3.75431 5.16236 6.8 5.63167 10
32 3.8774 4.39984 7.8 7.03974 11.6
33 4.00049 5.78657 9.2 4.13326 12.6
34 4.12358 7.39139 11.1 2.72314 13.3
35 4.24667 6.96914 13 3.66797 14.3
36 4.36977 6.58207 14.9 5.54279 15.9
37 4.49286 8.19259 17.4 9.83111 18.9
38 4.61595 7.76151 19.9 6.51966 21
39 4.73904 9.42537 23.1 5.89086 23
40 4.86213 4.4771 24.7 6.43583 25.3
41 4.98523 7.71898 27.6 3.99258 26.8
42 5.10832 6.84448 30.3 5.32349 28.9
43 5.23141 7.49304 33.4 5.55935 31.2
44 5.3545 7.61396 36.7 6.46033 34
45 5.47759 5.7323 39.3 6.39372 36.9
46 5.60069 6.11578 42.2 4.21778 38.9
47 5.72378 4.84599 44.6 5.65366 41.7
48 5.84687 3.48308 46.4 5.41812 44.5
49 5.96996 4.82579 49 5.75383 47.6
50 6.09305 4.27642 51.4 10.1565 53.3
51 6.21615 8.21748 56.2 7.19029 57.5
52 6.33924 6.41994 60.1 6.41994 61.4
53 6.46233 6.81131 64.4 5.54409 64.9
54 6.58542 6.40654 68.6 6.71161 69.3
55 6.70851 8.52544 74.4 5.73263 73.2
56 6.83161 6.37836 78.9 6.66184 77.9
57 6.9547 5.88104 83.2 7.24873 83.2
58 7.07779 8.31933 89.5 8.84754 89.9
59 7.20088 6.88915 94.9 7.65461 95.9
60 7.32397 5.05631 99 7.02951 101.6
61 7.44707 5.00983 103.2 5.8448 106.5
62 7.57016 5.30997 107.8 5.77171 111.5
63 7.69325 5.14142 112.4 6.14735 117
64 7.81634 5.19731 117.2 4.98076 121.6
65 7.93943 5.56214 122.5 7.34622 128.6
66 8.06253 7.32716 129.7 6.81833 135.3
67 8.18562 4.8377 134.6 5.62753 141
68 8.30871 6.99522 141.9 6.1328 147.4
69 8.4318 6.23419 148.6 5.48981 153.3
70 8.55489 5.0618 154.2 4.60986 158.4
71 8.67799 6.50041 161.6 6.50041 165.8
72 8.80108 6.57606 169.3 6.23445 173.1
73 8.92417 8.14024 179.1 7.47573 182.1
74 9.04726 6.38469 187 7.75861 191.7
75 9.17035 7.31574 196.3 5.89979 199.2
76 9.29345 7.4296 206 7.81257 209.4
77 9.41654 7.83347 216.5 6.34138 217.9
78 9.53963 7.70532 227.1 6.90571 227.4
79 9.66272 8.78559 239.5 7.08515 237.4
80 9.78581 6.56263 249 6.21723 246.4
81 9.90891 6.60272 258.8 6.1311 255.5
82 10.032 5.78437 267.6 5.38998 263.7
83 10.1551 6.54306 277.8 7.50528 275.4
84 10.2782 6.70039 288.5 7.57707 287.5
85 10.4013 5.62553 297.7 8.68289 301.7
86 10.5244 7.88372 310.9 8.30179 315.6
87 10.6475 7.76084 324.2 7.70249 328.8
88 10.7706 7.07123 336.6 7.07123 341.2
89 10.8936 7.13531 349.4 6.41063 352.7
90 11.0167 8.06688 364.2 5.94114 363.6
91 11.1398 8.15613 379.5 6.77012 376.3
92 11.2629 7.61378 394.1 7.24874 390.2
93 11.386 7.24594 408.3 6.53155 403
94 11.5091 7.54126 423.4 6.89201 416.8
95 11.6322 8.55588 440.9 6.99137 431.1
96 11.7553 6.65424 454.8 8.66487 449.2
97 11.8784 5.25114 466 8.48622 467.3
98 12.0015 6.4759 480.1 7.1189 482.8
99 12.1246 5.49007 492.3 6.84009 498
100 12.2477 5.55667 504.9 6.26228 512.2
